logFC	AveExpr	t	P.Value	adj.P.Val	B	ES_Het_82_d0_1	ES_Het_82_d0_2	ES_Het_374_d0_1	ES_Het_374_d0_2	ES_Het_82_d0_2.2	ES_WT_d0_1	ES_WT_d0_2
VGF	-1.54170346981272	14.9827503848401	-9.61400950027038	1.77213560386148e-05	0.00481090513058296	3.60072971058706	15.2272837954896	15.6531901850066	15.4578558424986	15.2653607289007	15.512494900609	13.9890361054578	13.7740311359186
SMOX	-1.48310834702768	12.025962845362	-9.58818019087593	1.80576865129539e-05	0.00485067677765561	3.5827969798129	12.5979544223441	12.5930655478124	12.29992040647	12.2215266711122	12.5360733891111	10.9174213586578	11.0157781220267
FAS	-1.6934047419634	8.72778504389872	-9.58000291314872	1.81656557348431e-05	0.00485067677765561	3.57710830304727	9.49285477295679	9.05995571400223	9.19315246503619	8.9380077215531	9.37410417732159	7.56281828118346	7.4736021752377
A_33_P3404739	-1.33549790644181	7.46802439847263	-9.48666551698034	1.94508429688466e-05	0.00515162692191963	3.51178647966526	7.96149567732627	8.03126254274163	7.79007439584404	7.73793476721858	7.72720876129235	6.44762786612519	6.58056677876034
STC1	1.38953180426871	7.94999763718161	9.461266920002	1.98180304757038e-05	0.0052065482161855	3.49388646587459	7.72423358668131	7.55342346854541	7.53313057725008	7.57165125847429	7.38250386028738	9.09246413839396	8.79257657063884
HBEGF	-1.58022926657243	8.61588381316844	-9.42633319289094	2.03358585613589e-05	0.00522894831648682	3.46917846219256	9.33766998389672	8.78198237103841	9.1301154147922	9.11332522867285	8.97379644825979	7.53576596627977	7.43853127923935
CABP7	2.00266102641661	8.50645406760146	9.42280629625986	2.038897776829e-05	0.00522894831648682	3.46667827053279	8.20952254731979	8.09041916202329	7.8741849227932	7.44921423145244	8.0479851509663	9.98578210013666	9.88807035851857
CTGF	-1.53825643775541	12.4145847149815	-9.41306257120504	2.05365418353115e-05	0.00522894831648682	3.45976558575808	12.9830764888174	13.0586099017133	12.771800218006	12.7195165772557	12.7374295859088	11.1395935530719	11.4920666800977
EOMES	-2.32609606959297	5.43102866060299	-9.4124844271475	2.05453351907884e-05	0.00522894831648682	3.45935517082434	6.15599091193508	6.02060097173682	6.18651926581338	6.18602397391224	5.92900256475026	3.28296206883603	4.25610086723715
GJB6	-1.45194851422819	5.64530457291014	-9.38381085460268	2.09868037502787e-05	0.00528756831621031	3.43896496941554	6.21108918086829	6.13452107266864	6.02141567645198	6.14387178256146	5.78983731518344	4.50921687140598	4.70718011123116
CREB5	-1.50055984996169	10.5521005242223	-9.37654980989062	2.11002818278951e-05	0.00528756831621031	3.43379052985697	10.7690488922362	11.0377454271828	11.1068134729162	11.1533512212184	10.8372005360746	9.35181258595957	9.60873153396827
IFITM10	-1.53966563641184	6.55812032054473	-9.36342044453063	2.13072265771261e-05	0.00529866809315294	3.42442283004379	7.19212455885765	6.76431356720215	6.99486756086012	6.89854630192666	7.14027195160827	5.31656916243153	5.60014914092672
ENST00000530989	-1.31584157403361	11.2906932846772	-9.3511009179988	2.15034822677362e-05	0.00530696168057609	3.41561966745729	11.6750012150762	11.8625653738251	11.5222022686027	11.5380017646514	11.7354694784217	10.3030477373497	10.3985651548139
lincRNA:chr6:155240958-155286533_F	2.08413012685311	6.68022690747026	9.3082310454665	2.22024173115129e-05	0.00543640672911905	3.38488560748206	5.98146326611728	6.27091095288152	6.0713646304652	5.67052721737477	6.42953971786522	8.36110134672928	7.97668122085854
SPOCD1	-2.23301250975969	9.97678073287614	-9.29383231855618	2.24428662174901e-05	0.00543640672911905	3.37452777707465	10.3454001950098	10.5877146555042	10.4871383019452	11.066422535927	10.5872458470798	8.06804838766733	8.69549520699969
C11orf87	-1.30210511287228	8.51941963020694	-9.2887389265724	2.25286216788247e-05	0.00543640672911905	3.37085956059863	8.81216268417109	9.01145914290176	8.80078407356559	8.75712476398294	9.07571764765944	7.55292222472627	7.6257668744415
TFPI2	-1.49621538880149	11.9403294071592	-9.23732382029178	2.34151994755188e-05	0.00560205298156487	3.3337061016352	12.0623765247403	12.4247263767885	12.5378004550524	12.4861790984833	12.3280151361623	10.952324373462	10.7908838854257
BSND	1.67377406303984	7.32447000862347	9.21807057331256	2.37572251239083e-05	0.00560205298156487	3.31973472101	6.89933319130396	6.80615509310532	7.07959356520655	6.66365458190399	6.78250780725491	8.77483226155918	8.2652135600304
WDR86	-1.09747418391425	9.89950352768127	-9.21754797901368	2.37665866896089e-05	0.00560205298156487	3.31935504626184	10.2745621267265	10.2191781357216	10.2229553946167	10.2188982251762	10.1297440189	9.19944646307834	9.03174032954955
CSDC2	-1.40596918191354	9.2933236888498	-9.20996359056757	2.3902918145855e-05	0.00560205298156487	3.31384217941579	9.65966450612024	9.77566450541476	9.80459763409208	9.5698469605938	9.66537224076176	8.08125943058073	8.49686054438524
CCDC70	-1.66887837714249	5.01712123964122	-9.19837795191137	2.41128721270327e-05	0.00561089310915961	3.3054112913958	5.69423095807907	5.39901534464273	5.40711288675931	5.2524930349964	5.71686594107503	3.65054010228801	3.99959040964801
ENC1	-1.16091869716119	8.59534903762623	-9.14344274706342	2.51370166240277e-05	0.00577354377128773	3.26527578209392	9.02423199541232	8.83487046219602	8.91683471325096	8.99228758760033	8.86697571133036	7.86577484341994	7.66646795017368
CBFA2T3	-1.1920814103962	8.75868332332839	-9.14190807983046	2.51663202726727e-05	0.00577354377128773	3.2641507728895	9.03117748385489	9.13473405885229	9.19908173467034	8.97899233417798	9.15240444850958	8.01225734109171	7.80213586214192
HIST1H1A	3.43498349200049	10.0318139910722	9.08342112415392	2.63122117214931e-05	0.00599421623252503	3.22112184512469	9.02459987119405	8.14248173954246	9.55036597751828	9.54036919595214	8.9941338968679	12.6925498295524	12.2781974268785
ADM	-1.2169545575047	16.7286019495086	-9.06769570662765	2.66302213033326e-05	0.00602453277360185	3.20950115710985	17.0807346277357	16.9244449970522	17.2035694261003	17.0091958042724	17.1635714031035	15.7738548099833	15.9448425783129
HMMR	1.27220932801782	12.4261827441319	9.0572773601079	2.68432840324816e-05	0.00603085285466312	3.20179019410779	12.0174300022278	12.2255593555543	12.0592650882316	11.9172874081784	12.0939299692994	13.4647142652992	13.205093120133
ITGA3	-1.7075541650124	9.88149010895931	-9.02838088766713	2.74443233332843e-05	0.00612365562485208	3.18035248548519	10.2441650132495	10.7808708441387	10.2425595887525	10.2031546241707	10.37606356736	8.77876687849531	8.54485024654846
PLK2	-1.88808117738599	13.7781665678639	-8.96600357840815	2.87939669523337e-05	0.00638109565582433	3.13382174570964	14.2733736313537	14.2481031226984	14.4345490760025	14.5009967098172	14.1310691242847	12.0696674657317	12.7894068451589
MYH7B	1.71002560788642	7.88051243557733	8.90759267192939	3.01256634401863e-05	0.00663110633710101	3.08993223023024	7.69806525637602	7.36376633288428	7.52411418658953	7.03357931575199	7.34014336073281	8.99097738661161	9.21294121009508
TMEM130	-1.59532253281707	9.33208647132072	-8.88920193747105	3.05591542593354e-05	0.00668137965306288	3.07604954443032	9.47542022770629	9.78049128497847	9.97819447748206	10.0284178199265	9.6769407362489	8.10915390140054	8.27598685150221
CYP27B1	-1.09718672193579	7.99763335549543	-8.85047141762762	3.14951671961331e-05	0.00679969839382493	3.04671200016387	8.42416618437657	8.27864502782418	8.33271595597147	8.3009518317284	8.21909738034194	7.30008790744809	7.12776920077736
PCSK1	-1.79274358945157	9.36957264612572	-8.84716677447425	3.15765098549801e-05	0.00679969839382493	3.04420244904819	9.52914646494298	10.2009889752879	9.78188530383102	9.80089583224838	10.0960089249634	7.97929453084653	8.19878849075981
A_33_P3416414	-1.0382787633695	11.5292372854073	-8.84109826392153	3.17264989367157e-05	0.00679969839382493	3.03959140435846	11.9342236177305	11.8146407190321	11.7971403572126	11.8447186868129	11.7387184224905	10.7975463848386	10.7776728097338
LOC729860	1.34370702662641	10.4290206160975	8.83092163365239	3.19798222839283e-05	0.00680919392512113	3.03185129264753	10.2103005106676	10.0942366564369	9.86625767088216	9.85820708947449	10.196519686417	11.3614444416487	11.4161782571553
EGR3	-1.91133459270993	5.14045939609981	-8.81597384540905	3.23560386446435e-05	0.00684456279822435	3.02046508052789	5.3573115253244	5.47580652819448	6.01500592914946	5.82013571638928	5.76451527102703	3.98940295582746	3.56103784678654
ZNF425	-1.24528254357164	9.76268892147399	-8.80569598251357	3.26176004700588e-05	0.0068553778742781	3.0126241588919	10.093221707	10.2395632603014	10.1445249842354	10.0766341726952	10.0384755453832	9.0509075737031	8.69549520699969
SRXN1	-1.17228635927905	12.9986955103446	-8.77791893838693	3.33364514606453e-05	0.00693765438317673	2.9913843909997	13.4368240465138	13.2206881231108	13.461344444786	13.3170146422128	13.2323010940694	12.0780755175248	12.2446207041943
PLIN2	-1.23517894186777	11.1822417375854	-8.7728972510645	3.34682977828014e-05	0.00693765438317673	2.98753692423118	11.5095346035974	11.7481231547335	11.3528539965694	11.4841857416552	11.5810525368971	10.3269552643693	10.2729868652762
C17orf107	-1.30105763682571	11.3771049338859	-8.76500250692222	3.36767620457456e-05	0.00693765438317673	2.98148347688563	11.7028038105749	11.7998438531307	11.7598914881279	11.6067125019864	11.8749267825035	10.6323436063948	10.2632124944832
RDM1	-1.2377200659047	10.6031170507805	-8.75807391598916	3.38609155823158e-05	0.00693765438317673	2.97616607696567	11.0073657799326	11.0802940357085	10.7784841195377	10.8302441865538	11.0873686548907	9.67248358687846	9.76557899196149
PRR5L	-1.15193417804223	6.36665087610305	-8.74887216951453	3.41072361090877e-05	0.00694444644203594	2.96909722559032	6.69657802452593	6.60685213642234	6.85033903241677	6.62110216443592	6.70400327706035	5.64713849603006	5.44054300183001
DUSP5	-1.43431806752078	10.3909192383893	-8.72899765372695	3.46461458151143e-05	0.00694522208546443	2.95380255433503	10.6747300704643	10.7263469574168	10.8573293975804	11.0579994792635	10.6872160979656	9.19531370544588	9.53749896058876
RGMA	1.27749692462297	9.28140444777549	8.72247860534639	3.48249895583758e-05	0.00694522208546443	2.9487777133059	8.83685410080741	9.0292768693893	8.92166648961466	8.71213945120879	9.08208972125305	10.2792117272444	10.1085927749108
SH2D3A	-1.07632001993075	13.2939404840516	-8.7201009575609	3.48904756077032e-05	0.00694522208546443	2.94694404890853	13.5106801703207	13.5844702408259	13.7238630701316	13.6542131419553	13.5340758254971	12.5773628393871	12.4729181002437
MAP2K6	1.29665971087993	9.40533351660826	8.71744386420934	3.4963821776596e-05	0.00694522208546443	2.94489424786349	8.98784907778496	9.29021760890982	8.96960914334598	8.96930530056796	8.95731543688984	10.4499574960781	10.2130805526812
BCL11A	1.12714743372721	9.50788584037184	8.68856173670999	3.57723408555589e-05	0.00706276089728208	2.9225706060181	9.14096296741623	9.29286483223623	9.21650816713702	9.00818347695933	9.2706991385001	10.3226251991601	10.3033571011939
lincRNA:chr7:130528285-130800860_R	-1.88652521378874	7.20836280356725	-8.67633569988511	3.61208954817417e-05	0.00707428924622543	2.9130972313483	7.69240937392304	7.39619113038148	8.19078987540495	7.82413420885462	7.63332544897036	5.72404841732063	5.99764117011567
APOBEC3B	-1.15344492332198	8.46363840060798	-8.66868027483251	3.63410847473625e-05	0.00707428924622543	2.90715824224896	8.71748970047851	8.83556543019475	8.91348551516356	8.72037679348094	8.77905302561069	7.50702917892748	7.77246916039995
SOD3	-1.23548855680333	11.4653566319672	-8.65761368170386	3.66620544878483e-05	0.00707428924622543	2.89856314076119	11.7899039371383	12.0355703511453	11.7001422977214	11.7098760426715	11.8562741837359	10.6723986903287	10.4933309210296
GPT2	-1.14473151556976	13.2803975608356	-8.65633467050572	3.66993548396752e-05	0.00707428924622543	2.89756902469278	13.6788471810633	13.6197709694282	13.6988967577299	13.398223686268	13.6415799462168	12.432269919549	12.4931944655939
IL6	-1.15201902624507	9.21303546524661	-8.63254620235158	3.74009263084341e-05	0.00715775402821923	2.8790511561198	9.57271375973733	9.46204020720654	9.73729868311939	9.43540635547351	9.50345978676068	8.44269986501993	8.3376295994089
lincRNA:chr18:59244297-59295311_R	-1.36870398988837	5.36419950144651	-8.62332771821921	3.76768331901759e-05	0.00715775402821923	2.87186071694646	5.65519407841773	5.90740662085781	5.99324578185809	5.62412247030943	5.59631996991575	4.45943644782106	4.31367114094573
NGFR	-1.39587923602471	10.227853749713	-8.61951877320929	3.77914999187681e-05	0.00715775402821923	2.86888737603884	10.3599850504348	10.7783634391881	10.6809784499201	10.8213106115086	10.4927443918344	9.25362844782377	9.20796585728117
TNFAIP2	-1.30329872748873	13.0159710797876	-8.59942769291987	3.84028491355146e-05	0.007231500672183	2.85318103770453	13.2996742347462	13.2487756252135	13.5407737815969	13.5013017268452	13.3511853555198	11.9201673680176	12.2499194665736
CARS	-1.05573450577692	11.278850777974	-8.56163836138583	3.95830282564899e-05	0.0073657917740956	2.82353465698062	11.5063972098369	11.6512066443362	11.6026439485808	11.6379904271624	11.5042078110638	10.4356854052965	10.6138239995417
ULBP1	-1.52903389834824	7.29304259645608	-8.55937922179396	3.96548604416315e-05	0.0073657917740956	2.82175799471276	7.66456002589644	7.49994167375501	7.9306415203786	7.97313533054868	7.58126857219916	6.0665108255488	6.33524022686587
HIST1H2BF	1.25773509310892	10.1857967332558	8.55086416516763	3.99269244351941e-05	0.0073657917740956	2.81505707178946	9.8134131680088	9.91648850430978	9.62690987869928	9.74366970232656	10.0317379942076	11.0220785128871	11.1462793723516
HIVEP3	-1.26876564585195	6.18896860739039	-8.54795303061426	4.00204175956939e-05	0.0073657917740956	2.81276455827773	6.48315326121441	6.46346211274736	6.67967719275607	6.49265126437391	6.63842155707727	5.09673350213285	5.46868136143086
FRMD6	-1.41775466507069	10.2470398974422	-8.53940823348956	4.02962609205016e-05	0.00737489489891674	2.80603084199729	10.5422173616096	10.9052143259437	10.7189837607855	10.386706361575	10.7074414845411	9.31850427207205	9.15021171556855
C4orf26	-1.74204798296839	6.7082618016183	-8.53132265598163	4.05592445144244e-05	0.00738155591366706	2.79965254613986	7.39072094014952	6.75716255343792	7.3229574012125	7.1218100578683	7.43729803109239	5.39430643627016	5.53357719129732
ABCC2	1.30118476496892	6.66562408813569	8.5057591127415	4.14034462850557e-05	0.0074664120529462	2.77944532225586	6.52273124088443	6.2473655801962	6.18432866670866	6.10989433749345	6.40496523686866	7.66915966955304	7.52092388524537
CTSH	-1.08228552580311	11.9353975706511	-8.49617757277964	4.17249263055108e-05	0.0074664120529462	2.7718551313729	12.2437691195796	12.3463908601093	12.1980762685262	12.1665788829979	12.2682949017613	11.2800949571089	11.0445780044746
IMMP2L	-1.07816356035343	9.99612102629079	-8.49469348257181	4.17749704461355e-05	0.0074664120529462	2.77067868752769	10.469592669598	10.223619169933	10.3402344971717	10.2555617424404	10.2318307099585	9.26407999121935	9.18792840371447
C6orf141	-1.16095244924649	7.48623923149887	-8.48434414087748	4.21258316569e-05	0.0074664120529462	2.76246879175485	7.77932010146621	7.87464602854966	7.8670961172884	7.80861315334489	7.76002425576876	6.83457147520718	6.479403488867
C1QL1	-1.10921451219547	7.65491215864703	-8.4830052000438	4.21714650748105e-05	0.0074664120529462	2.76140588184257	8.07846010364159	7.89827151412524	8.09091531121715	7.94080069477714	7.85070532975329	6.93201325623127	6.79321890078354
C13orf15	-1.726663792135	7.37133467809138	-8.46255626460594	4.28753332298276e-05	0.00751941336145365	2.74515098202018	8.09654935682254	7.99474810347153	7.65357313506369	7.48499308442934	8.09347227086267	6.19755291894009	6.07845387704981
IFRD1	-1.4631381885845	11.6090973022232	-8.45679110523349	4.30761479818311e-05	0.00751941336145365	2.7405608948239	12.0092309734348	12.3678884227817	11.8704069430368	11.8881659363788	11.9999916477477	10.4363484582152	10.6916487339678
IFFO2	-1.5927790498143	13.989976395155	-8.45198243401827	4.32444527633475e-05	0.00751941336145365	2.73672986449339	14.3138667419868	14.6910957552757	14.4435665369208	14.5547976475175	14.2219539366662	12.6137395042973	13.090814643421
PLA2G4D	-1.28498730717753	8.11647055807455	-8.44772432111659	4.33941035685694e-05	0.00751941336145365	2.73333557739144	8.24790589400352	8.61937795693841	8.42351701168529	8.66425329242383	8.46299478843246	7.12710903613161	7.27013592690674
FGF21	-1.64627306244729	6.18539964040118	-8.44035032440566	4.36546371977294e-05	0.00752453500524038	2.72745332760749	6.41875835090853	6.51824169431468	6.88031358067521	6.62048202147406	6.84102121527237	4.7651753820558	5.25380523810757
MGC16121	-2.08768827910638	10.6846990502689	-8.40087161135009	4.50796520717984e-05	0.00759619377841824	2.6958705958941	11.0797558481994	11.230360906268	11.4343113880508	11.5799146926924	11.0815642434288	8.78203417580984	9.60495209743318
ADRB1	-1.40043366889652	6.95217859340966	-8.39694005436764	4.52243969889539e-05	0.00759619377841824	2.69271700208721	7.15739122217533	7.16281267759747	7.6032809756678	7.5236823278245	7.31434529077821	5.99224177126182	5.91149588856246
